                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     44,                 1.0276,                0.87054,                0.89123,                0.89769,                0.97499,                0.97242,                0.69607,                 1.1011,                0.78104,                0.86224,              0.0015215,              0.0015215,              0.0015215
                     45,                 1.3205,                 2.3499,                 1.1397,                0.93207,                0.97222,                0.98051,                0.66318,                 1.1542,                0.84668,                0.88514,              0.0015497,              0.0015497,              0.0015497
                     46,                 1.1498,                0.83588,                0.91046,                0.93207,                0.97222,                0.98051,                0.66318,                 1.1542,                0.84668,                0.88514,              0.0015777,              0.0015777,              0.0015777
                     47,                 1.5142,                0.75926,                0.89795,                0.93554,                0.91667,                0.97561,                0.67724,                 1.1541,                0.87998,                0.88318,              0.0016053,              0.0016053,              0.0016053
                     48,                 1.1695,                0.85117,                0.98303,                0.93554,                0.91667,                0.97561,                0.67724,                 1.1541,                0.87998,                0.88318,              0.0016327,              0.0016327,              0.0016327
                     49,                 1.1983,                0.76326,                0.89351,                0.93038,                0.97222,                0.97838,                0.68253,                 1.1736,                0.74037,                0.87402,              0.0016598,              0.0016598,              0.0016598
                     50,                 1.1594,                 0.7253,                0.90575,                0.93038,                0.97222,                0.97838,                0.68253,                 1.1736,                0.74037,                0.87402,                0.00167,                0.00167,                0.00167
                     51,                 1.2276,                0.70035,                0.89815,                0.94558,                 0.9654,                0.97924,                 0.7018,                 1.2021,                0.72616,                0.87799,                0.00167,                0.00167,                0.00167
                     52,                 1.1934,                0.75546,                0.92299,                0.94558,                 0.9654,                0.97924,                 0.7018,                 1.2021,                0.72616,                0.87799,              0.0016634,              0.0016634,              0.0016634
                     53,                 1.1527,                 0.6997,                 0.9219,                0.96332,                0.97222,                0.98402,                0.73818,                 1.0912,                0.69492,                0.86411,              0.0016568,              0.0016568,              0.0016568
