                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     86,                 1.0167,                0.68731,                 0.9125,                0.99527,                      1,                  0.995,                0.69424,                 1.1751,                0.64031,                0.86001,               0.001439,               0.001439,               0.001439
                     87,                 1.4758,                 2.1639,                 1.3203,                0.99549,                      1,                  0.995,                 0.6718,                 1.1642,                0.66513,                0.85537,              0.0014324,              0.0014324,              0.0014324
                     88,                 1.0524,                0.65687,                0.89969,                0.99549,                      1,                  0.995,                 0.6718,                 1.1642,                0.66513,                0.85537,              0.0014258,              0.0014258,              0.0014258
                     89,                 1.0788,                0.72884,                0.91362,                0.99488,                      1,                  0.995,                0.69813,                 1.1411,                0.71068,                0.85417,              0.0014192,              0.0014192,              0.0014192
                     90,                 1.0174,                0.67121,                0.88425,                0.99488,                      1,                  0.995,                0.69813,                 1.1411,                0.71068,                0.85417,              0.0014126,              0.0014126,              0.0014126
                     91,                 0.9929,                0.68734,                0.87971,                0.99523,                      1,                  0.995,                0.67724,                 1.1732,                0.74064,                0.86161,               0.001406,               0.001406,               0.001406
                     92,                 1.0678,                0.66472,                0.89633,                0.99523,                      1,                  0.995,                0.67724,                 1.1732,                0.74064,                0.86161,              0.0013994,              0.0013994,              0.0013994
                     93,                 1.0086,                0.70081,                0.89744,                0.99527,                      1,                  0.995,                0.63572,                   1.31,                0.74334,                0.89676,              0.0013928,              0.0013928,              0.0013928
                     94,                 1.0568,                 0.6571,                0.87618,                0.99527,                      1,                  0.995,                0.63572,                   1.31,                0.74334,                0.89676,              0.0013862,              0.0013862,              0.0013862
                     95,                0.96003,                 0.5954,                 0.9018,                 0.9954,                      1,                  0.995,                0.57944,                 1.4545,                 0.7252,                0.92985,              0.0013796,              0.0013796,              0.0013796
                     96,                 1.0294,                0.59829,                0.86886,                 0.9954,                      1,                  0.995,                0.57944,                 1.4545,                 0.7252,                0.92985,               0.001373,               0.001373,               0.001373
                     97,                0.98485,                0.71463,                0.87995,                0.99509,                      1,                  0.995,                0.62622,                 1.3568,                0.71837,                0.90588,              0.0013664,              0.0013664,              0.0013664
                     98,                0.99291,                0.62766,                0.89492,                0.99509,                      1,                  0.995,                0.62622,                 1.3568,                0.71837,                0.90588,              0.0013598,              0.0013598,              0.0013598
                     99,                 1.3139,                0.70472,                0.89284,                 0.9969,                      1,                  0.995,                0.66319,                 1.2228,                0.73026,                0.87881,              0.0013532,              0.0013532,              0.0013532
                    100,                 1.0129,                0.59288,                0.87124,                 0.9969,                      1,                  0.995,                0.66319,                 1.2228,                0.73026,                0.87881,              0.0013466,              0.0013466,              0.0013466
                    101,                 1.2452,                0.65931,                0.87997,                0.99624,                      1,                  0.995,                0.68649,                 1.1985,                0.74932,                0.87184,                0.00134,                0.00134,                0.00134
                    102,                 1.0776,                0.62926,                0.88673,                0.99624,                      1,                  0.995,                0.68649,                 1.1985,                0.74932,                0.87184,              0.0013334,              0.0013334,              0.0013334
                    103,                 1.1355,                 1.1241,                 1.0234,                0.99521,                      1,                  0.995,                 0.6879,                 1.2206,                0.76021,                0.88102,              0.0013268,              0.0013268,              0.0013268
                    104,                 1.2726,                0.65674,                0.89241,                0.99521,                      1,                  0.995,                 0.6879,                 1.2206,                0.76021,                0.88102,              0.0013202,              0.0013202,              0.0013202
                    105,                0.99913,                0.60821,                0.88417,                0.99564,                      1,                  0.995,                 0.6804,                 1.2262,                0.76253,                 0.8819,              0.0013136,              0.0013136,              0.0013136
                    106,                 1.2702,                0.65542,                0.90699,                0.99564,                      1,                  0.995,                 0.6804,                 1.2262,                0.76253,                 0.8819,               0.001307,               0.001307,               0.001307
                    107,                 1.1937,                0.70638,                0.88087,                0.99587,                      1,                  0.995,                0.67026,                 1.2018,                0.75075,                0.87616,              0.0013004,              0.0013004,              0.0013004
                    108,                 1.0943,                0.59734,                0.87371,                0.99587,                      1,                  0.995,                0.67026,                 1.2018,                0.75075,                0.87616,              0.0012938,              0.0012938,              0.0012938
                    109,                  1.034,                0.58713,                0.90985,                0.99659,                      1,                  0.995,                0.66763,                  1.266,                0.74588,                0.88805,              0.0012872,              0.0012872,              0.0012872
                    110,                0.98771,                 0.6024,                0.91724,                0.99659,                      1,                  0.995,                0.66763,                  1.266,                0.74588,                0.88805,              0.0012806,              0.0012806,              0.0012806
                    111,                 1.0616,                0.62802,                0.85726,                0.99736,                      1,                  0.995,                0.66295,                 1.3324,                0.71289,                0.90822,               0.001274,               0.001274,               0.001274
                    112,                 1.1552,                0.62682,                0.86118,                0.99736,                      1,                  0.995,                0.66295,                 1.3324,                0.71289,                0.90822,              0.0012674,              0.0012674,              0.0012674
                    113,                 1.0278,                0.62913,                0.88987,                0.99701,                      1,                  0.995,                0.67406,                 1.2493,                0.67659,                0.88516,              0.0012608,              0.0012608,              0.0012608
                    114,                 1.0121,                0.55872,                0.88422,                0.99701,                      1,                  0.995,                0.67406,                 1.2493,                0.67659,                0.88516,              0.0012542,              0.0012542,              0.0012542
                    115,                0.98507,                0.55306,                0.88142,                0.99675,                      1,                  0.995,                0.71223,                 1.1379,                0.63654,                0.85769,              0.0012476,              0.0012476,              0.0012476
                    116,                 1.0294,                0.59842,                0.93111,                0.99675,                      1,                  0.995,                0.71223,                 1.1379,                0.63654,                0.85769,               0.001241,               0.001241,               0.001241
                    117,                 1.0174,                0.59329,                0.88024,                0.99631,                      1,                  0.995,                0.72277,                 1.0899,                0.61727,                0.84849,              0.0012344,              0.0012344,              0.0012344
                    118,                 1.0181,                0.57134,                0.88228,                0.99631,                      1,                  0.995,                0.72277,                 1.0899,                0.61727,                0.84849,              0.0012278,              0.0012278,              0.0012278
